onset	duration	nwb_table	ses_ID	ses_Name	cond_Name	cond_ID	target_rot	rep_num	pdOn	pdOff
25.256999999999998	0.9000000000000021	trials	123	s123_J210701	grCe_grSu6CiNe	15	0.0	4	25.557	25.856
31.840999999999998	0.9000000000000021	trials	123	s123_J210701	grCe_grSu1Ne	3	270.0	4	32.141	32.44
32.441	0.8999999999999986	trials	123	s123_J210701	grCe_grSu6Ne_PS	18	135.0	4	32.741	33.041
33.041000000000004	0.8999999999999986	trials	123	s123_J210701	grCe_grSu12SmCiNe_PS	21	0.0	4	33.341	33.641
37.892	0.8999999999999986	trials	123	s123_J210701	grCe_grSu1Ne	3	135.0	4	38.192	38.491
38.508	0.8999999999999986	trials	123	s123_J210701	coCe	16	225.0	4	38.808	39.108
39.109	0.8999999999999986	trials	123	s123_J210701	grCe_grSu1Ne	3	0.0	4	39.409	39.708
44.034000000000006	0.8999999999999986	trials	123	s123_J210701	grCe_grSu6CiNe_PS	19	90.0	4	44.334	44.634
45.243	0.8999999999999986	trials	123	s123_J210701	coCe_grSu6Ne	17	225.0	4	45.543	45.842
50.035000000000004	0.8999999999999986	trials	123	s123_J210701	grCe	1	180.0	4	50.335	50.634
50.643	0.8999999999999986	trials	123	s123_J210701	grCe_grSu12Mi	9	270.0	4	50.943	51.243
51.243	0.8999999999999986	trials	123	s123_J210701	grCe_grSu12SmCiNe_PS	21	270.0	4	51.543	51.843
56.261	0.8999999999999986	trials	123	s123_J210701	grCe_grSu6Ne	7	315.0	4	56.561	56.86
60.628	0.8999999999999986	trials	123	s123_J210701	grSu1Ne	2		4	60.928	61.227
61.228	0.8999999999999986	trials	123	s123_J210701	grCe_grSu12SmCiNe	13	225.0	4	61.528	61.828
61.828	0.8999999999999986	trials	123	s123_J210701	grCe	1	225.0	4	62.128	62.428
66.69500000000001	0.8999999999999915	trials	123	s123_J210701	coCe	16	180.0	4	66.995	67.295
67.304	0.8999999999999915	trials	123	s123_J210701	grSu12Mi	8		4	67.604	67.903
67.904	0.8999999999999915	trials	123	s123_J210701	grCe_grSu6Ne_PS	18	270.0	4	68.204	68.503
77.022	0.8999999999999915	trials	123	s123_J210701	grCe_grSu1Ne	3	225.0	4	77.322	77.621
77.622	0.8999999999999915	trials	123	s123_J210701	NoStim	0		4	77.922	78.221
