onset	duration	nwb_table	ses_ID	ses_Name	cond_Name	cond_ID	target_rot	rep_num	pdOn	pdOff
28.496	0.9000000000000021	trials	71	s071_J210515	grCe	1	315.0	4	28.796	29.095
29.096	0.9000000000000021	trials	71	s071_J210515	grCe_grSu6CiNe_PS	19	45.0	4	29.396	29.695
36.622	0.8999999999999986	trials	71	s071_J210515	coCe	16	180.0	4	36.922	37.221
37.222	0.8999999999999986	trials	71	s071_J210515	grCe_grSu6CiNe_PS	19	225.0	4	37.522	37.821
37.830000000000005	0.8999999999999986	trials	71	s071_J210515	grSu12Mi	8		4	38.13	38.43
42.622	0.8999999999999986	trials	71	s071_J210515	grCe_grSu1Ne	3	135.0	4	42.922	43.222
43.823	0.8999999999999986	trials	71	s071_J210515	coCe_grSu6Ne	17	180.0	4	44.123	44.422
48.898	0.8999999999999986	trials	71	s071_J210515	grCe_grSu12SmCiNe_PS	21	270.0	4	49.198	49.498
49.498000000000005	0.8999999999999986	trials	71	s071_J210515	coCe	16	225.0	4	49.798	50.098
50.107	0.8999999999999986	trials	71	s071_J210515	grCe_grSu18Fa	11	135.0	4	50.407	50.706
61.867000000000004	0.8999999999999986	trials	71	s071_J210515	grCe_grSu18Fa	11	270.0	4	62.167	62.466
63.075	0.8999999999999986	trials	71	s071_J210515	grCe_grSu18Fa	11	90.0	4	63.375	63.675
68.642	0.8999999999999915	trials	71	s071_J210515	grCe_grSu6CiNe_PS	19	180.0	4	68.942	69.242
69.24300000000001	0.8999999999999915	trials	71	s071_J210515	coCe_grSu6Ne	17	45.0	4	69.543	69.842
74.20100000000001	0.8999999999999915	trials	71	s071_J210515	grCe_grSu6Ne_PS	18	135.0	4	74.501	74.801
78.59400000000001	0.8999999999999915	trials	71	s071_J210515	grCe_grSu12SmCiNe_PS	21	45.0	4	78.894	79.193
84.053	0.8999999999999915	trials	71	s071_J210515	coSu6Ne	20		4	84.353	84.652
84.661	0.8999999999999915	trials	71	s071_J210515	grCe_grSu18Fa	11	45.0	4	84.961	85.261
85.26100000000001	0.8999999999999915	trials	71	s071_J210515	coCe	16	315.0	4	85.561	85.861
91.137	0.8999999999999915	trials	71	s071_J210515	grCe_grSu3Ne	5	225.0	4	91.437	91.737
91.73700000000001	0.8999999999999915	trials	71	s071_J210515	grCe_grSu6CiNe	15	45.0	4	92.037	92.337
97.913	0.8999999999999915	trials	71	s071_J210515	grCe_grSu6CiNe_PS	19	90.0	4	98.213	98.512
98.513	0.8999999999999915	trials	71	s071_J210515	grCe	1	90.0	4	98.813	99.113
