onset	duration	nwb_table	ses_ID	ses_Name	cond_Name	cond_ID	target_rot	rep_num	pdOn	pdOff
25.793	0.9000000000000021	trials	51	s051_F200714	grSu12Mi	8		7	26.093	26.393
30.102	0.9000000000000021	trials	51	s051_F200714	grCe_grSu12Mi	9	225.0	7	30.402	30.701
30.701999999999998	0.9000000000000021	trials	51	s051_F200714	grCe_grSu12SmCiNe_PS	21	90.0	7	31.002	31.302
31.302	0.8999999999999986	trials	51	s051_F200714	grCe_grSu3Ne	5	135.0	7	31.602	31.902
31.901999999999997	0.9000000000000021	trials	51	s051_F200714	NoStim	0		7	32.202	32.502
32.502	0.8999999999999986	trials	51	s051_F200714	grCe_grSu3Ne	5	180.0	7	32.802	33.102
37.344	0.8999999999999986	trials	51	s051_F200714	grCe_grSu6CiNe_PS	19	315.0	7	37.644	37.944
37.944	0.8999999999999986	trials	51	s051_F200714	grCe	1	270.0	7	38.244	38.544
38.553000000000004	0.8999999999999986	trials	51	s051_F200714	grCe_grSu12Mi	9	135.0	7	38.853	39.153
39.778000000000006	0.8999999999999986	trials	51	s051_F200714	grCe_grSu12SmCiNe_PS	21	45.0	7	40.078	40.378
44.57	0.8999999999999986	trials	51	s051_F200714	coCe_grSu6Ne	17	315.0	7	44.87	45.17
45.17	0.8999999999999986	trials	51	s051_F200714	grCe	1	90.0	7	45.47	45.77
46.371	0.8999999999999986	trials	51	s051_F200714	grCe_grSu6CiNe	15	225.0	7	46.671	46.97
46.971000000000004	0.8999999999999986	trials	51	s051_F200714	grCe_grSu1Ne	3	90.0	7	47.271	47.57
52.288000000000004	0.8999999999999986	trials	51	s051_F200714	grCe_grSu6Ne	7	180.0	7	52.588	52.888
52.93	0.8999999999999986	trials	51	s051_F200714	grCe_grSu12SmCiNe	13	180.0	7	53.23	53.529
53.53	0.8999999999999986	trials	51	s051_F200714	grCe_grSu12SmCiNe_PS	21	135.0	7	53.83	54.129
54.163000000000004	0.8999999999999986	trials	51	s051_F200714	grCe_grSu6Ne_PS	18	90.0	7	54.463	54.763
59.197	0.8999999999999986	trials	51	s051_F200714	coCe_grSu6Ne	17	0.0	7	59.497	59.797
59.831	0.8999999999999986	trials	51	s051_F200714	grCe_grSu3Ne	5	225.0	7	60.131	60.43
60.431000000000004	0.8999999999999986	trials	51	s051_F200714	coCe	16	90.0	7	60.731	61.03
61.039	0.8999999999999986	trials	51	s051_F200714	grCe_grSu12Mi	9	315.0	7	61.339	61.639
61.656000000000006	0.8999999999999986	trials	51	s051_F200714	coCe	16	225.0	7	61.956	62.256
66.706	0.8999999999999915	trials	51	s051_F200714	grCe_grSu6CiNe	15	90.0	7	67.006	67.306
67.307	0.8999999999999915	trials	51	s051_F200714	grCe_grSu6Ne	7	270.0	7	67.607	67.906
67.94800000000001	0.8999999999999915	trials	51	s051_F200714	coCe_grSu6Ne	17	270.0	7	68.248	68.548
69.173	0.8999999999999915	trials	51	s051_F200714	grSu12SmCiNe	12		7	69.473	69.773
73.95700000000001	0.8999999999999915	trials	51	s051_F200714	grSu6CiNe	14		7	74.257	74.557
74.566	0.8999999999999915	trials	51	s051_F200714	grCe_grSu18Fa	11	90.0	7	74.866	75.166
75.166	0.8999999999999915	trials	51	s051_F200714	grCe_grSu6CiNe_PS	19	135.0	7	75.466	75.766
75.766	0.8999999999999915	trials	51	s051_F200714	grCe_grSu6Ne	7	315.0	7	76.066	76.366
81.083	0.8999999999999915	trials	51	s051_F200714	grCe_grSu18Fa	11	270.0	7	81.383	81.683
81.69200000000001	0.8999999999999915	trials	51	s051_F200714	grCe_grSu18Fa	11	180.0	7	81.992	82.291
82.325	0.8999999999999915	trials	51	s051_F200714	grCe_grSu12Mi	9	180.0	7	82.625	82.925
82.925	0.8999999999999915	trials	51	s051_F200714	grCe_grSu3Ne	5	315.0	7	83.225	83.525
83.525	0.8999999999999915	trials	51	s051_F200714	coCe	16	135.0	7	83.825	84.125
88.893	0.8999999999999915	trials	51	s051_F200714	grCe_grSu3Ne	5	45.0	7	89.193	89.492
89.49300000000001	0.8999999999999915	trials	51	s051_F200714	grCe_grSu12SmCiNe	13	90.0	7	89.793	90.092
90.093	0.8999999999999915	trials	51	s051_F200714	grCe_grSu6Ne	7	135.0	7	90.393	90.693
95.744	0.8999999999999915	trials	51	s051_F200714	grCe_grSu6Ne_PS	18	225.0	7	96.044	96.343
96.944	0.8999999999999915	trials	51	s051_F200714	grCe_grSu3Ne	5	270.0	7	97.244	97.543
97.552	0.8999999999999915	trials	51	s051_F200714	grSu1Ne	2		7	97.852	98.152
98.152	0.8999999999999915	trials	51	s051_F200714	coCe	16	45.0	7	98.452	98.752
102.953	0.8999999999999915	trials	51	s051_F200714	grSu3Ne	4		7	103.253	103.553
104.153	0.8999999999999915	trials	51	s051_F200714	grCe	1	0.0	7	104.453	104.753
104.753	0.8999999999999915	trials	51	s051_F200714	grCe_grSu1Ne	3	180.0	7	105.053	105.353
105.35300000000001	0.8999999999999915	trials	51	s051_F200714	grCe_grSu12SmCiNe	13	135.0	7	105.653	105.953
110.22	0.8999999999999915	trials	51	s051_F200714	grCe_grSu6CiNe_PS	19	180.0	7	110.52	110.82
111.421	0.8999999999999915	trials	51	s051_F200714	coCe	16	180.0	7	111.721	112.02
112.62100000000001	0.8999999999999915	trials	51	s051_F200714	coCe_grSu6Ne	17	45.0	7	112.921	113.22
117.763	0.8999999999999915	trials	51	s051_F200714	grCe_grSu6Ne_PS	18	135.0	7	118.063	118.363
118.363	0.8999999999999915	trials	51	s051_F200714	grCe	1	225.0	7	118.663	118.963
118.96300000000001	0.8999999999999915	trials	51	s051_F200714	coCe_grSu6Ne	17	90.0	7	119.263	119.563
119.563	0.8999999999999915	trials	51	s051_F200714	grCe_grSu12SmCiNe	13	270.0	7	119.863	120.163
120.163	0.8999999999999915	trials	51	s051_F200714	coCe_grSu6Ne	17	135.0	7	120.463	120.763
125.806	0.8999999999999915	trials	51	s051_F200714	grCe_grSu6CiNe	15	270.0	7	126.106	126.405
