onset	duration	nwb_table	ses_ID	ses_Name	cond_Name	cond_ID	target_rot	rep_num	pdOn	pdOff
49.935	0.8999999999999986	trials	16	s016_F190924	coCe	16	135.0	6	50.235	50.533
50.543000000000006	0.8999999999999986	trials	16	s016_F190924	grCe_grSu3Ne	5	45.0	6	50.843	51.141
54.227000000000004	0.8999999999999986	trials	16	s016_F190924	grCe_grSu6Ne_PS	18	135.0	6	54.527	54.825
54.836000000000006	0.8999999999999986	trials	16	s016_F190924	coCe_grSu6Ne	17	135.0	6	55.136	55.433
55.453	0.8999999999999986	trials	16	s016_F190924	grCe_grSu12Mi	9	45.0	6	55.753	56.05
56.061	0.8999999999999986	trials	16	s016_F190924	grCe_grSu6Ne_PS	18	270.0	6	56.361	56.659
56.669000000000004	0.8999999999999986	trials	16	s016_F190924	grSu3Ne	4		6	56.969	57.267
63.287000000000006	0.8999999999999915	trials	16	s016_F190924	grCe_grSu6CiNe_PS	19	90.0	6	63.587	63.885
63.896	0.8999999999999915	trials	16	s016_F190924	grCe_grSu6Ne	7	225.0	6	64.196	64.493
64.504	0.8999999999999915	trials	16	s016_F190924	grCe_grSu3Ne	5	180.0	6	64.804	65.102
65.104	0.8999999999999915	trials	16	s016_F190924	coCe	16	180.0	6	65.404	65.702
65.70400000000001	0.8999999999999915	trials	16	s016_F190924	grCe	1	0.0	6	66.004	66.302
72.331	0.8999999999999915	trials	16	s016_F190924	grCe	1	270.0	6	72.631	72.928
72.93900000000001	0.8999999999999915	trials	16	s016_F190924	coCe_grSu6Ne	17	0.0	6	73.239	73.537
73.556	0.8999999999999915	trials	16	s016_F190924	grCe_grSu18Fa	11	90.0	6	73.856	74.154
81.657	0.8999999999999915	trials	16	s016_F190924	grCe_grSu1Ne	3	270.0	6	81.957	82.255
82.266	0.8999999999999915	trials	16	s016_F190924	grCe_grSu6Ne_PS	18	45.0	6	82.566	82.864
82.87400000000001	0.8999999999999915	trials	16	s016_F190924	grCe_grSu3Ne	5	315.0	6	83.174	83.472
83.483	0.8999999999999915	trials	16	s016_F190924	grCe_grSu6Ne_PS	18	90.0	6	83.783	84.08
90.726	0.8999999999999915	trials	16	s016_F190924	grCe_grSu6CiNe	15	135.0	6	91.026	91.323
91.334	0.8999999999999915	trials	16	s016_F190924	grSu6Ne	6		6	91.634	91.932
91.95100000000001	0.8999999999999915	trials	16	s016_F190924	grCe_grSu18Fa	11	45.0	6	92.251	92.549
92.559	0.8999999999999915	trials	16	s016_F190924	coCe_grSu6Ne	17	90.0	6	92.859	93.157
93.168	0.8999999999999915	trials	16	s016_F190924	grSu12Mi	8		6	93.468	93.766
100.486	0.8999999999999915	trials	16	s016_F190924	grCe_grSu6CiNe_PS	19	315.0	6	100.786	101.084
101.09400000000001	0.8999999999999915	trials	16	s016_F190924	grCe_grSu6Ne	7	135.0	6	101.394	101.692
102.303	0.8999999999999915	trials	16	s016_F190924	grCe	1	90.0	6	102.603	102.901
109.013	0.8999999999999915	trials	16	s016_F190924	grCe_grSu3Ne	5	90.0	6	109.313	109.61
112.613	0.8999999999999915	trials	16	s016_F190924	grCe_grSu6CiNe	15	315.0	6	112.913	113.211
113.22200000000001	0.8999999999999915	trials	16	s016_F190924	grCe_grSu1Ne	3	45.0	6	113.522	113.819
113.83	0.8999999999999915	trials	16	s016_F190924	grCe_grSu6CiNe	15	0.0	6	114.13	114.428
114.447	0.8999999999999915	trials	16	s016_F190924	grCe_grSu12Mi	9	225.0	6	114.747	115.045
