onset	duration	nwb_table	ses_ID	ses_Name	cond_Name	cond_ID	target_rot	rep_num	pdOn	pdOff
58.282000000000004	0.8999999999999986	trials	2	s002_F190730	grCe_grSu6Ne	7	180.0	2	58.582	58.88
65.25	0.8999999999999915	trials	2	s002_F190730	grSu3Ne	4		2	65.55	65.848
68.976	0.8999999999999915	trials	2	s002_F190730	grCe_grSu6Ne	7	90.0	2	69.276	69.573
69.592	0.8999999999999915	trials	2	s002_F190730	grCe	1	180.0	2	69.892	70.19
70.218	0.8999999999999915	trials	2	s002_F190730	grCe_grSu3Ne	5	90.0	2	70.518	70.815
70.834	0.8999999999999915	trials	2	s002_F190730	grSu18Fa	10		2	71.134	71.432
71.459	0.8999999999999915	trials	2	s002_F190730	grCe_grSu12Mi	9	45.0	2	71.759	72.057
77.494	0.8999999999999915	trials	2	s002_F190730	grCe_grSu6Ne	7	45.0	2	77.794	78.092
78.111	0.8999999999999915	trials	2	s002_F190730	grCe	1	45.0	2	78.411	78.708
78.727	0.8999999999999915	trials	2	s002_F190730	grCe	1	315.0	2	79.027	79.325
79.35300000000001	0.8999999999999915	trials	2	s002_F190730	grCe_grSu6Ne	7	270.0	2	79.653	79.95
79.97800000000001	0.8999999999999915	trials	2	s002_F190730	grCe_grSu12Mi	9	135.0	2	80.278	80.575
85.929	0.8999999999999915	trials	2	s002_F190730	grCe	1	135.0	2	86.229	86.526
86.554	0.8999999999999915	trials	2	s002_F190730	grCe_grSu12Mi	9	225.0	2	86.854	87.152
87.179	0.8999999999999915	trials	2	s002_F190730	grCe_grSu3Ne	5	135.0	2	87.479	87.777
87.804	0.8999999999999915	trials	2	s002_F190730	grCe_grSu6Ne	7	135.0	2	88.104	88.402
88.421	0.8999999999999915	trials	2	s002_F190730	grSu1Ne	2		2	88.721	89.019
94.43	0.8999999999999915	trials	2	s002_F190730	grCe_grSu18Fa	11	180.0	2	94.73	95.028
95.055	0.8999999999999915	trials	2	s002_F190730	grCe_grSu1Ne	3	225.0	2	95.355	95.653
95.681	0.8999999999999915	trials	2	s002_F190730	grCe_grSu18Fa	11	0.0	2	95.981	96.278
96.306	0.8999999999999915	trials	2	s002_F190730	grCe_grSu3Ne	5	315.0	2	96.606	96.903
96.931	0.8999999999999915	trials	2	s002_F190730	grCe_grSu18Fa	11	270.0	2	97.231	97.528
102.89	0.8999999999999915	trials	2	s002_F190730	grSu6Ne	6		2	103.19	103.488
103.515	0.8999999999999915	trials	2	s002_F190730	grCe_grSu12Mi	9	180.0	2	103.815	104.113
