onset	duration	nwb_table	ses_ID	ses_Name	cond_Name	cond_ID	target_rot	rep_num	pdOn	pdOff
40.13	0.8999999999999986	trials	118	s118_J210627	grSu18Fa	10		3	40.43	40.73
44.414	0.8999999999999986	trials	118	s118_J210627	grCe_grSu18Fa	11	225.0	3	44.714	45.013
45.014	0.8999999999999986	trials	118	s118_J210627	grCe_grSu6CiNe	15	270.0	3	45.314	45.614
45.614000000000004	0.8999999999999986	trials	118	s118_J210627	coCe_grSu6Ne	17	180.0	3	45.914	46.214
50.698	0.8999999999999986	trials	118	s118_J210627	NoStim	0		3	50.998	51.298
61.149	0.8999999999999986	trials	118	s118_J210627	grCe_grSu6Ne_PS	18	180.0	3	61.449	61.749
61.75	0.8999999999999986	trials	118	s118_J210627	grCe_grSu18Fa	11	180.0	3	62.05	62.349
65.842	0.8999999999999915	trials	118	s118_J210627	grCe_grSu18Fa	11	135.0	3	66.142	66.441
66.458	0.8999999999999915	trials	118	s118_J210627	grCe_grSu12Mi	9	90.0	3	66.758	67.058
67.059	0.8999999999999915	trials	118	s118_J210627	grCe_grSu1Ne	3	225.0	3	67.359	67.658
75.36800000000001	0.8999999999999915	trials	118	s118_J210627	grCe_grSu12SmCiNe_PS	21	90.0	3	75.668	75.967
75.968	0.8999999999999915	trials	118	s118_J210627	coCe	16	0.0	3	76.268	76.568
76.568	0.8999999999999915	trials	118	s118_J210627	grCe_grSu1Ne	3	0.0	3	76.868	77.168
81.46900000000001	0.8999999999999915	trials	118	s118_J210627	grSu6Ne	6		3	81.769	82.068
82.069	0.8999999999999915	trials	118	s118_J210627	grSu3Ne	4		3	82.369	82.668
82.669	0.8999999999999915	trials	118	s118_J210627	grCe_grSu6Ne	7	225.0	3	82.969	83.268
87.611	0.8999999999999915	trials	118	s118_J210627	grCe_grSu18Fa	11	270.0	3	87.911	88.211
88.22800000000001	0.8999999999999915	trials	118	s118_J210627	grCe_grSu12SmCiNe_PS	21	225.0	3	88.528	88.827
88.828	0.8999999999999915	trials	118	s118_J210627	grCe_grSu12SmCiNe	13	315.0	3	89.128	89.428
93.77	0.8999999999999915	trials	118	s118_J210627	coSu6Ne	20		3	94.07	94.37
94.37	0.8999999999999915	trials	118	s118_J210627	grCe_grSu12SmCiNe_PS	21	135.0	3	94.67	94.97
99.938	0.8999999999999915	trials	118	s118_J210627	grCe_grSu3Ne	5	315.0	3	100.238	100.537
101.138	0.8999999999999915	trials	118	s118_J210627	grCe_grSu12Mi	9	180.0	3	101.438	101.737
106.147	0.8999999999999915	trials	118	s118_J210627	grSu1Ne	2		3	106.447	106.746
107.364	0.8999999999999915	trials	118	s118_J210627	grCe_grSu18Fa	11	45.0	3	107.664	107.963
112.44800000000001	0.8999999999999915	trials	118	s118_J210627	grCe_grSu12SmCiNe	13	270.0	3	112.748	113.047
113.048	0.8999999999999915	trials	118	s118_J210627	coCe_grSu6Ne	17	90.0	3	113.348	113.647
113.648	0.8999999999999915	trials	118	s118_J210627	grCe_grSu6Ne	7	180.0	3	113.948	114.247
118.64	0.8999999999999915	trials	118	s118_J210627	grCe_grSu3Ne	5	45.0	3	118.94	119.24
125.183	0.8999999999999915	trials	118	s118_J210627	grCe_grSu6Ne	7	135.0	3	125.483	125.782
125.783	0.8999999999999915	trials	118	s118_J210627	grCe_grSu12SmCiNe	13	0.0	3	126.083	126.382
131.17499999999998	0.9000000000000057	trials	118	s118_J210627	grCe_grSu12SmCiNe_PS	21	180.0	3	131.475	131.775
134.95899999999997	0.9000000000000057	trials	118	s118_J210627	grCe_grSu6CiNe_PS	19	135.0	3	135.259	135.559
135.559	0.9000000000000057	trials	118	s118_J210627	grCe_grSu3Ne	5	0.0	3	135.859	136.159
136.201	0.9000000000000057	trials	118	s118_J210627	coCe_grSu6Ne	17	135.0	3	136.501	136.8
141.152	0.9000000000000057	trials	118	s118_J210627	grCe_grSu6Ne_PS	18	0.0	3	141.452	141.751
141.768	0.9000000000000057	trials	118	s118_J210627	grCe_grSu12Mi	9	135.0	3	142.068	142.368
142.37699999999998	0.9000000000000057	trials	118	s118_J210627	grCe_grSu6Ne_PS	18	225.0	3	142.677	142.976
147.97699999999998	0.9000000000000057	trials	118	s118_J210627	coCe	16	135.0	3	148.277	148.577
153.60299999999998	0.9000000000000057	trials	118	s118_J210627	grCe_grSu6CiNe	15	180.0	3	153.903	154.203
154.803	0.9000000000000057	trials	118	s118_J210627	grCe	1	90.0	3	155.103	155.403
159.737	0.9000000000000057	trials	118	s118_J210627	grCe_grSu12SmCiNe_PS	21	45.0	3	160.037	160.337
160.93699999999998	0.9000000000000057	trials	118	s118_J210627	grCe_grSu12SmCiNe_PS	21	315.0	3	161.237	161.537
165.921	0.9000000000000057	trials	118	s118_J210627	grCe_grSu6Ne_PS	18	315.0	3	166.221	166.521
