onset	duration	nwb_table	ses_ID	ses_Name	cond_Name	cond_ID	target_rot	rep_num	pdOn	pdOff
25.976	0.9000000000000021	trials	76	s076_J210518	grCe_grSu6Ne	7	270.0	3	26.276	26.575
26.601	0.9000000000000021	trials	76	s076_J210518	coCe_grSu6Ne	17	180.0	3	26.901	27.2
27.201	0.9000000000000021	trials	76	s076_J210518	grCe_grSu6CiNe	15	0.0	3	27.501	27.8
32.81	0.8999999999999986	trials	76	s076_J210518	coCe	16	225.0	3	33.11	33.41
33.410000000000004	0.8999999999999986	trials	76	s076_J210518	grCe_grSu6CiNe_PS	19	315.0	3	33.71	34.01
38.519000000000005	0.8999999999999986	trials	76	s076_J210518	grSu18Fa	10		3	38.819	39.119
39.719	0.8999999999999986	trials	76	s076_J210518	grCe_grSu12SmCiNe_PS	21	0.0	3	40.019	40.319
44.678000000000004	0.8999999999999986	trials	76	s076_J210518	grCe_grSu6CiNe	15	45.0	3	44.978	45.278
45.278000000000006	0.8999999999999986	trials	76	s076_J210518	grCe_grSu12SmCiNe_PS	21	270.0	3	45.578	45.878
45.878	0.8999999999999986	trials	76	s076_J210518	grCe_grSu6CiNe_PS	19	180.0	3	46.178	46.478
50.904	0.8999999999999986	trials	76	s076_J210518	grCe_grSu6Ne	7	135.0	3	51.204	51.504
51.504000000000005	0.8999999999999986	trials	76	s076_J210518	grCe_grSu1Ne	3	270.0	3	51.804	52.104
57.18	0.8999999999999986	trials	76	s076_J210518	grCe_grSu3Ne	5	90.0	3	57.48	57.779
57.78	0.8999999999999986	trials	76	s076_J210518	grCe_grSu6Ne_PS	18	225.0	3	58.08	58.379
58.38	0.8999999999999986	trials	76	s076_J210518	grCe_grSu6CiNe	15	315.0	3	58.68	58.98
64.414	0.8999999999999915	trials	76	s076_J210518	grCe_grSu3Ne	5	225.0	3	64.714	65.014
67.923	0.8999999999999915	trials	76	s076_J210518	coCe	16	270.0	3	68.223	68.522
77.58200000000001	0.8999999999999915	trials	76	s076_J210518	grCe_grSu12Mi	9	225.0	3	77.882	78.182
78.183	0.8999999999999915	trials	76	s076_J210518	grCe_grSu6Ne	7	45.0	3	78.483	78.782
78.783	0.8999999999999915	trials	76	s076_J210518	grCe	1	45.0	3	79.083	79.382
86.875	0.8999999999999915	trials	76	s076_J210518	grCe_grSu12Mi	9	135.0	3	87.175	87.475
87.47500000000001	0.8999999999999915	trials	76	s076_J210518	grCe_grSu18Fa	11	270.0	3	87.775	88.075
88.075	0.8999999999999915	trials	76	s076_J210518	grCe_grSu6CiNe_PS	19	0.0	3	88.375	88.675
