onset	duration	nwb_table	ses_ID	ses_Name	cond_Name	cond_ID	target_rot	rep_num	pdOn	pdOff
29.201999999999998	0.9000000000000021	trials	111	s111_J210621	coCe	16	90.0	0	29.502	29.801
32.969	0.8999999999999986	trials	111	s111_J210621	coCe	16	135.0	0	33.269	33.568
36.644000000000005	0.8999999999999986	trials	111	s111_J210621	grCe_grSu3Ne	5	315.0	0	36.944	37.244
37.253	0.8999999999999986	trials	111	s111_J210621	grCe_grSu18Fa	11	45.0	0	37.553	37.852
37.853	0.8999999999999986	trials	111	s111_J210621	grCe_grSu6Ne_PS	18	180.0	0	38.153	38.452
42.845000000000006	0.8999999999999986	trials	111	s111_J210621	coCe_grSu6Ne	17	45.0	0	43.145	43.445
43.445	0.8999999999999986	trials	111	s111_J210621	grCe_grSu1Ne	3	90.0	0	43.745	44.045
48.371	0.8999999999999986	trials	111	s111_J210621	NoStim	0		0	48.671	48.97
53.955000000000005	0.8999999999999986	trials	111	s111_J210621	grCe_grSu6CiNe	15	45.0	0	54.255	54.555
54.555	0.8999999999999986	trials	111	s111_J210621	grCe_grSu12SmCiNe_PS	21	135.0	0	54.855	55.155
60.164	0.8999999999999986	trials	111	s111_J210621	grCe_grSu12SmCiNe_PS	21	180.0	0	60.464	60.764
60.764	0.8999999999999986	trials	111	s111_J210621	coCe_grSu6Ne	17	90.0	0	61.064	61.364
66.282	0.8999999999999915	trials	111	s111_J210621	grCe_grSu6CiNe	15	135.0	0	66.582	66.881
76.741	0.8999999999999915	trials	111	s111_J210621	grCe_grSu18Fa	11	180.0	0	77.041	77.341
77.941	0.8999999999999915	trials	111	s111_J210621	coCe	16	0.0	0	78.241	78.541
82.917	0.8999999999999915	trials	111	s111_J210621	grCe	1	315.0	0	83.217	83.517
84.134	0.8999999999999915	trials	111	s111_J210621	grCe_grSu18Fa	11	270.0	0	84.434	84.733
89.193	0.8999999999999915	trials	111	s111_J210621	grCe_grSu6Ne	7	0.0	0	89.493	89.792
89.793	0.8999999999999915	trials	111	s111_J210621	grCe_grSu6CiNe_PS	19	225.0	0	90.093	90.392
90.393	0.8999999999999915	trials	111	s111_J210621	grCe_grSu6Ne	7	90.0	0	90.693	90.993
96.08500000000001	0.8999999999999915	trials	111	s111_J210621	grCe_grSu3Ne	5	270.0	0	96.385	96.685
96.686	0.8999999999999915	trials	111	s111_J210621	grCe	1	225.0	0	96.986	97.285
108.12	0.8999999999999915	trials	111	s111_J210621	grCe_grSu18Fa	11	315.0	0	108.42	108.72
109.32000000000001	0.8999999999999915	trials	111	s111_J210621	grCe_grSu12SmCiNe_PS	21	315.0	0	109.62	109.92
114.37100000000001	0.8999999999999915	trials	111	s111_J210621	grCe_grSu1Ne	3	270.0	0	114.671	114.971
114.971	0.8999999999999915	trials	111	s111_J210621	grCe	1	90.0	0	115.271	115.571
115.571	0.8999999999999915	trials	111	s111_J210621	grSu6Ne	6		0	115.871	116.171
123.672	0.8999999999999915	trials	111	s111_J210621	grCe_grSu1Ne	3	45.0	0	123.972	124.272
136.391	0.9000000000000057	trials	111	s111_J210621	grCe_grSu6CiNe_PS	19	45.0	0	136.691	136.99
136.99099999999999	0.9000000000000057	trials	111	s111_J210621	grCe_grSu12SmCiNe_PS	21	45.0	0	137.291	137.59
143.267	0.9000000000000057	trials	111	s111_J210621	grCe_grSu6Ne	7	45.0	0	143.567	143.866
143.867	0.9000000000000057	trials	111	s111_J210621	grCe_grSu6Ne_PS	18	90.0	0	144.167	144.466
149.009	0.9000000000000057	trials	111	s111_J210621	grCe_grSu3Ne	5	180.0	0	149.309	149.609
149.60899999999998	0.9000000000000057	trials	111	s111_J210621	coCe	16	45.0	0	149.909	150.209
150.20899999999997	0.9000000000000057	trials	111	s111_J210621	grCe_grSu1Ne	3	0.0	0	150.509	150.809
155.468	0.9000000000000057	trials	111	s111_J210621	grCe_grSu12SmCiNe	13	135.0	0	155.768	156.068
156.702	0.9000000000000057	trials	111	s111_J210621	grCe	1	270.0	0	157.002	157.301
161.636	0.9000000000000057	trials	111	s111_J210621	grCe_grSu12SmCiNe	13	45.0	0	161.936	162.235
162.236	0.9000000000000057	trials	111	s111_J210621	grCe	1	180.0	0	162.536	162.835
162.83599999999998	0.9000000000000057	trials	111	s111_J210621	coCe_grSu6Ne	17	225.0	0	163.136	163.435
168.01999999999998	0.9000000000000057	trials	111	s111_J210621	grCe_grSu6Ne_PS	18	0.0	0	168.32	168.619
168.66199999999998	0.9000000000000057	trials	111	s111_J210621	grCe_grSu6Ne	7	270.0	0	168.962	169.261
169.262	0.9000000000000057	trials	111	s111_J210621	grCe_grSu6CiNe	15	180.0	0	169.562	169.861
177.588	0.9000000000000057	trials	111	s111_J210621	grCe_grSu12Mi	9	180.0	0	177.888	178.187
178.188	0.9000000000000057	trials	111	s111_J210621	grCe_grSu12SmCiNe	13	225.0	0	178.488	178.787
178.78799999999998	0.9000000000000057	trials	111	s111_J210621	grCe_grSu6Ne	7	315.0	0	179.088	179.387
183.80499999999998	0.9000000000000057	trials	111	s111_J210621	grCe_grSu6Ne	7	225.0	0	184.105	184.405
185.13899999999998	0.9000000000000057	trials	111	s111_J210621	grCe_grSu6Ne_PS	18	225.0	0	185.439	185.738
193.765	0.9000000000000057	trials	111	s111_J210621	grCe_grSu3Ne	5	90.0	0	194.065	194.364
194.36499999999998	0.9000000000000057	trials	111	s111_J210621	grCe_grSu6Ne_PS	18	315.0	0	194.665	194.964
194.97299999999998	0.9000000000000057	trials	111	s111_J210621	grCe_grSu18Fa	11	90.0	0	195.273	195.573
203.033	0.9000000000000057	trials	111	s111_J210621	grCe	1	0.0	0	203.333	203.632
203.63299999999998	0.9000000000000057	trials	111	s111_J210621	coCe	16	180.0	0	203.933	204.232
209.34199999999998	0.9000000000000057	trials	111	s111_J210621	grCe_grSu6CiNe	15	0.0	0	209.642	209.941
209.95	0.9000000000000057	trials	111	s111_J210621	grSu12Mi	8		0	210.25	210.55
210.54999999999998	0.9000000000000057	trials	111	s111_J210621	grCe_grSu6Ne	7	135.0	0	210.85	211.15
216.701	0.9000000000000057	trials	111	s111_J210621	grCe_grSu6CiNe	15	315.0	0	217.001	217.301
224.685	0.9000000000000057	trials	111	s111_J210621	grCe_grSu1Ne	3	315.0	0	224.985	225.285
228.60299999999998	0.9000000000000057	trials	111	s111_J210621	grCe_grSu6CiNe	15	270.0	0	228.903	229.202
229.20299999999997	0.9000000000000057	trials	111	s111_J210621	grCe_grSu6CiNe_PS	19	90.0	0	229.503	229.802
229.803	0.9000000000000057	trials	111	s111_J210621	grSu6CiNe	14		0	230.103	230.402
235.128	0.9000000000000057	trials	111	s111_J210621	grCe_grSu1Ne	3	180.0	0	235.428	235.728
235.737	0.9000000000000057	trials	111	s111_J210621	grCe_grSu3Ne	5	0.0	0	236.037	236.336
236.337	0.9000000000000057	trials	111	s111_J210621	grCe_grSu12SmCiNe_PS	21	270.0	0	236.637	236.937
241.26299999999998	0.9000000000000057	trials	111	s111_J210621	grCe_grSu12SmCiNe_PS	21	225.0	0	241.563	241.862
241.87099999999998	0.9000000000000057	trials	111	s111_J210621	grCe_grSu12Mi	9	225.0	0	242.171	242.471
252.447	0.9000000000000057	trials	111	s111_J210621	coSu6Ne	20		0	252.747	253.047
253.047	0.9000000000000057	trials	111	s111_J210621	grCe_grSu1Ne	3	135.0	0	253.347	253.647
258.015	0.9000000000000341	trials	111	s111_J210621	grCe_grSu6Ne_PS	18	135.0	0	258.315	258.614
258.615	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12SmCiNe_PS	21	0.0	0	258.915	259.214
259.215	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12SmCiNe	13	0.0	0	259.515	259.814
265.51599999999996	0.9000000000000341	trials	111	s111_J210621	grCe_grSu6CiNe_PS	19	180.0	0	265.816	266.115
273.717	0.9000000000000341	trials	111	s111_J210621	grCe_grSu6CiNe_PS	19	315.0	0	274.017	274.316
274.325	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12Mi	9	45.0	0	274.625	274.925
274.93399999999997	0.9000000000000341	trials	111	s111_J210621	coCe_grSu6Ne	17	270.0	0	275.234	275.533
283.676	0.9000000000000341	trials	111	s111_J210621	grSu1Ne	2		0	283.976	284.276
284.277	0.9000000000000341	trials	111	s111_J210621	grCe_grSu6CiNe	15	90.0	0	284.577	284.876
284.985	0.9000000000000341	trials	111	s111_J210621	grSu12SmCiNe	12		0	285.285	285.584
290.211	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12SmCiNe	13	180.0	0	290.511	290.81
290.811	0.9000000000000341	trials	111	s111_J210621	coCe	16	225.0	0	291.111	291.41
291.411	0.9000000000000341	trials	111	s111_J210621	grCe_grSu6CiNe_PS	19	0.0	0	291.711	292.01
296.703	0.9000000000000341	trials	111	s111_J210621	grCe	1	135.0	0	297.003	297.303
297.303	0.9000000000000341	trials	111	s111_J210621	grCe_grSu3Ne	5	225.0	0	297.603	297.903
297.92	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12SmCiNe	13	90.0	0	298.22	298.519
302.996	0.9000000000000341	trials	111	s111_J210621	coCe_grSu6Ne	17	0.0	0	303.296	303.595
303.596	0.9000000000000341	trials	111	s111_J210621	grCe_grSu3Ne	5	45.0	0	303.896	304.195
304.204	0.9000000000000341	trials	111	s111_J210621	coCe_grSu6Ne	17	135.0	0	304.504	304.804
309.33	0.9000000000000341	trials	111	s111_J210621	grCe_grSu3Ne	5	135.0	0	309.63	309.929
310.538	0.9000000000000341	trials	111	s111_J210621	grCe_grSu18Fa	11	225.0	0	310.838	311.138
316.789	0.9000000000000341	trials	111	s111_J210621	grSu18Fa	10		0	317.089	317.389
321.823	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12Mi	9	0.0	0	322.123	322.423
322.423	0.9000000000000341	trials	111	s111_J210621	grSu3Ne	4		0	322.723	323.023
323.02299999999997	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12SmCiNe_PS	21	90.0	0	323.323	323.623
331.341	0.9000000000000341	trials	111	s111_J210621	grCe	1	45.0	0	331.641	331.94
331.941	0.9000000000000341	trials	111	s111_J210621	grCe_grSu6CiNe	15	225.0	0	332.241	332.541
332.549	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12Mi	9	315.0	0	332.849	333.149
337.942	0.9000000000000341	trials	111	s111_J210621	coCe_grSu6Ne	17	315.0	0	338.242	338.541
341.909	0.9000000000000341	trials	111	s111_J210621	grCe_grSu6Ne_PS	18	45.0	0	342.209	342.509
350.90999999999997	0.9000000000000341	trials	111	s111_J210621	grCe_grSu18Fa	11	135.0	0	351.21	351.51
355.911	0.9000000000000341	trials	111	s111_J210621	grCe_grSu1Ne	3	225.0	0	356.211	356.51
356.51099999999997	0.9000000000000341	trials	111	s111_J210621	grCe_grSu6Ne_PS	18	270.0	0	356.811	357.11
357.111	0.9000000000000341	trials	111	s111_J210621	grCe_grSu6CiNe_PS	19	135.0	0	357.411	357.71
361.98699999999997	0.9000000000000341	trials	111	s111_J210621	grCe_grSu6CiNe_PS	19	270.0	0	362.287	362.586
362.59499999999997	0.9000000000000341	trials	111	s111_J210621	grCe_grSu6Ne	7	180.0	0	362.895	363.195
363.195	0.9000000000000341	trials	111	s111_J210621	coCe	16	315.0	0	363.495	363.795
377.28	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12Mi	9	90.0	0	377.58	377.88
377.889	0.9000000000000341	trials	111	s111_J210621	grCe_grSu18Fa	11	0.0	0	378.189	378.488
378.497	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12Mi	9	270.0	0	378.797	379.097
383.481	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12SmCiNe	13	270.0	0	383.781	384.081
387.682	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12Mi	9	135.0	0	387.982	388.281
388.882	0.9000000000000341	trials	111	s111_J210621	coCe_grSu6Ne	17	180.0	0	389.182	389.481
393.657	0.9000000000000341	trials	111	s111_J210621	coCe	16	270.0	0	393.957	394.257
394.257	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12SmCiNe	13	315.0	0	394.557	394.857
394.858	0.9000000000000341	trials	111	s111_J210621	grCe_grSu3Ne	5	225.0	7	395.158	395.457
399.933	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12SmCiNe	13	90.0	7	400.233	400.533
400.533	0.9000000000000341	trials	111	s111_J210621	grCe_grSu6CiNe_PS	19	180.0	7	400.833	401.133
406.926	0.9000000000000341	trials	111	s111_J210621	grCe_grSu18Fa	11	45.0	7	407.226	407.525
407.534	0.9000000000000341	trials	111	s111_J210621	grCe_grSu6Ne	7	180.0	7	407.834	408.134
412.493	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12SmCiNe_PS	21	45.0	7	412.793	413.093
413.09299999999996	0.9000000000000341	trials	111	s111_J210621	grCe_grSu12SmCiNe_PS	21	180.0	7	413.393	413.693
413.693	0.9000000000000341	trials	111	s111_J210621	coCe	16	135.0	7	413.993	414.293
418.727	0.9000000000000341	trials	111	s111_J210621	grCe_grSu1Ne	3	135.0	7	419.027	419.327
