onset	duration	nwb_table	ses_ID	ses_Name	cond_Name	cond_ID	target_rot	rep_num	pdOn	pdOff
26.186	0.9000000000000021	trials	44	s044_F200623	coSu6Ne	20		2	26.486	26.786
26.794999999999998	0.9000000000000021	trials	44	s044_F200623	grCe_grSu12SmCiNe	13	90.0	2	27.095	27.394
27.395	0.9000000000000021	trials	44	s044_F200623	grCe_grSu6CiNe_PS	19	225.0	2	27.695	27.995
27.995	0.9000000000000021	trials	44	s044_F200623	grCe_grSu6CiNe_PS	19	270.0	2	28.295	28.595
28.595	0.9000000000000021	trials	44	s044_F200623	coCe_grSu6Ne	17	315.0	2	28.895	29.195
37.938	0.8999999999999986	trials	44	s044_F200623	grCe_grSu3Ne	5	0.0	2	38.238	38.538
38.538000000000004	0.8999999999999986	trials	44	s044_F200623	coCe	16	0.0	2	38.838	39.138
46.497	0.8999999999999986	trials	44	s044_F200623	coCe_grSu6Ne	17	90.0	2	46.797	47.097
47.256	0.8999999999999986	trials	44	s044_F200623	grCe	1	270.0	2	47.556	47.855
49.064	0.8999999999999986	trials	44	s044_F200623	grCe_grSu12SmCiNe	13	225.0	2	49.364	49.664
58.274	0.8999999999999986	trials	44	s044_F200623	grSu3Ne	4		2	58.574	58.874
58.874	0.8999999999999986	trials	44	s044_F200623	grCe_grSu6CiNe_PS	19	135.0	2	59.174	59.474
59.482	0.8999999999999986	trials	44	s044_F200623	grCe_grSu12SmCiNe	13	270.0	2	59.782	60.082
60.082	0.8999999999999986	trials	44	s044_F200623	grCe_grSu6Ne	7	90.0	2	60.382	60.682
60.683	0.8999999999999986	trials	44	s044_F200623	grCe_grSu6CiNe	15	90.0	2	60.983	61.282
67.592	0.8999999999999915	trials	44	s044_F200623	grCe_grSu18Fa	11	0.0	2	67.892	68.191
68.2	0.8999999999999915	trials	44	s044_F200623	grCe_grSu3Ne	5	270.0	2	68.5	68.8
74.776	0.8999999999999915	trials	44	s044_F200623	grCe	1	180.0	2	75.076	75.376
75.384	0.8999999999999915	trials	44	s044_F200623	grSu18Fa	10		2	75.684	75.984
75.985	0.8999999999999915	trials	44	s044_F200623	coCe	16	45.0	2	76.285	76.584
76.593	0.8999999999999915	trials	44	s044_F200623	grCe_grSu6CiNe	15	0.0	2	76.893	77.193
77.20100000000001	0.8999999999999915	trials	44	s044_F200623	grCe_grSu18Fa	11	45.0	2	77.501	77.801
83.59400000000001	0.8999999999999915	trials	44	s044_F200623	grCe_grSu6Ne	7	315.0	2	83.894	84.193
84.202	0.8999999999999915	trials	44	s044_F200623	grCe_grSu12Mi	9	180.0	2	84.502	84.802
88.311	0.8999999999999915	trials	44	s044_F200623	grCe_grSu12SmCiNe_PS	21	225.0	2	88.611	88.911
88.911	0.8999999999999915	trials	44	s044_F200623	grCe_grSu6Ne	7	135.0	2	89.211	89.511
89.51100000000001	0.8999999999999915	trials	44	s044_F200623	coCe_grSu6Ne	17	45.0	2	89.811	90.111
90.111	0.8999999999999915	trials	44	s044_F200623	grCe_grSu1Ne	3	180.0	2	90.411	90.711
90.72	0.8999999999999915	trials	44	s044_F200623	grCe_grSu3Ne	5	135.0	2	91.02	91.319
96.771	0.8999999999999915	trials	44	s044_F200623	grCe_grSu12SmCiNe_PS	21	180.0	2	97.071	97.37
97.387	0.8999999999999915	trials	44	s044_F200623	grCe_grSu18Fa	11	225.0	2	97.687	97.987
97.99600000000001	0.8999999999999915	trials	44	s044_F200623	grCe_grSu12Mi	9	0.0	2	98.296	98.595
98.604	0.8999999999999915	trials	44	s044_F200623	grCe_grSu6CiNe	15	180.0	2	98.904	99.204
99.20400000000001	0.8999999999999915	trials	44	s044_F200623	grCe_grSu6Ne_PS	18	180.0	2	99.504	99.804
105.305	0.8999999999999915	trials	44	s044_F200623	grCe	1	315.0	2	105.605	105.905
105.913	0.8999999999999915	trials	44	s044_F200623	grCe_grSu18Fa	11	270.0	2	106.213	106.513
106.513	0.8999999999999915	trials	44	s044_F200623	NoStim	0		2	106.813	107.113
107.122	0.8999999999999915	trials	44	s044_F200623	grCe_grSu1Ne	3	135.0	2	107.422	107.722
107.72200000000001	0.8999999999999915	trials	44	s044_F200623	grCe_grSu12SmCiNe	13	0.0	2	108.022	108.322
114.931	0.8999999999999915	trials	44	s044_F200623	grCe_grSu6CiNe_PS	19	315.0	2	115.231	115.531
115.54	0.8999999999999915	trials	44	s044_F200623	grSu12Mi	8		2	115.84	116.139
122.941	0.8999999999999915	trials	44	s044_F200623	grCe	1	45.0	2	123.241	123.54
126.516	0.8999999999999915	trials	44	s044_F200623	grCe_grSu18Fa	11	90.0	2	126.816	127.116
127.72500000000001	0.8999999999999915	trials	44	s044_F200623	grCe_grSu6CiNe	15	135.0	2	128.025	128.324
128.92499999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6Ne	7	270.0	2	129.225	129.524
135.017	0.9000000000000057	trials	44	s044_F200623	coCe_grSu6Ne	17	0.0	2	135.317	135.617
135.617	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6Ne_PS	18	315.0	2	135.917	136.217
136.21699999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu1Ne	3	225.0	2	136.517	136.817
136.826	0.9000000000000057	trials	44	s044_F200623	grCe_grSu1Ne	3	315.0	2	137.126	137.425
144.10199999999998	0.9000000000000057	trials	44	s044_F200623	coCe	16	90.0	2	144.402	144.701
144.70999999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu3Ne	5	45.0	2	145.01	145.31
145.31	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6CiNe_PS	19	0.0	2	145.61	145.91
145.91899999999998	0.9000000000000057	trials	44	s044_F200623	coCe_grSu6Ne	17	180.0	2	146.219	146.518
152.01899999999998	0.9000000000000057	trials	44	s044_F200623	coCe	16	270.0	2	152.319	152.619
152.66899999999998	0.9000000000000057	trials	44	s044_F200623	grSu6CiNe	14		2	152.969	153.269
156.212	0.9000000000000057	trials	44	s044_F200623	grCe_grSu12SmCiNe_PS	21	90.0	2	156.512	156.811
157.42	0.9000000000000057	trials	44	s044_F200623	grCe_grSu12SmCiNe_PS	21	0.0	2	157.72	158.02
158.01999999999998	0.9000000000000057	trials	44	s044_F200623	grCe	1	135.0	2	158.32	158.62
158.61999999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6CiNe	15	270.0	2	158.92	159.22
164.72099999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu1Ne	3	45.0	2	165.021	165.321
165.321	0.9000000000000057	trials	44	s044_F200623	grCe	1	225.0	2	165.621	165.921
165.921	0.9000000000000057	trials	44	s044_F200623	grCe_grSu12SmCiNe	13	315.0	2	166.221	166.521
166.521	0.9000000000000057	trials	44	s044_F200623	grCe_grSu12SmCiNe_PS	21	270.0	2	166.821	167.121
173.22199999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu1Ne	3	0.0	2	173.522	173.822
173.82999999999998	0.9000000000000057	trials	44	s044_F200623	coCe_grSu6Ne	17	225.0	2	174.13	174.43
174.43099999999998	0.9000000000000057	trials	44	s044_F200623	grSu1Ne	2		2	174.731	175.03
175.039	0.9000000000000057	trials	44	s044_F200623	grCe_grSu12Mi	9	225.0	2	175.339	175.639
175.63899999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6Ne_PS	18	45.0	2	175.939	176.239
181.665	0.9000000000000057	trials	44	s044_F200623	grCe_grSu18Fa	11	315.0	2	181.965	182.265
182.86499999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu12SmCiNe	13	135.0	2	183.165	183.465
184.07299999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu12Mi	9	270.0	2	184.373	184.673
190.35799999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6CiNe_PS	19	45.0	2	190.658	190.957
191.00799999999998	0.9000000000000057	trials	44	s044_F200623	coCe	16	225.0	2	191.308	191.607
191.60799999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6Ne_PS	18	225.0	2	191.908	192.207
192.808	0.9000000000000057	trials	44	s044_F200623	grCe	1	0.0	2	193.108	193.408
199.542	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6CiNe	15	45.0	2	199.842	200.142
200.142	0.9000000000000057	trials	44	s044_F200623	coCe	16	180.0	2	200.442	200.742
200.742	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6CiNe_PS	19	180.0	2	201.042	201.342
201.351	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6Ne	7	180.0	2	201.651	201.95
207.60199999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6Ne	7	225.0	2	207.902	208.201
208.202	0.9000000000000057	trials	44	s044_F200623	coCe_grSu6Ne	17	135.0	2	208.502	208.801
208.802	0.9000000000000057	trials	44	s044_F200623	grSu12SmCiNe	12		2	209.102	209.401
209.402	0.9000000000000057	trials	44	s044_F200623	grCe_grSu12SmCiNe	13	45.0	2	209.702	210.001
216.003	0.9000000000000057	trials	44	s044_F200623	grCe_grSu12SmCiNe_PS	21	135.0	2	216.303	216.602
216.60299999999998	0.9000000000000057	trials	44	s044_F200623	coCe	16	135.0	2	216.903	217.202
217.20299999999997	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6Ne_PS	18	90.0	2	217.503	217.802
217.803	0.9000000000000057	trials	44	s044_F200623	coCe	16	315.0	2	218.103	218.402
218.411	0.9000000000000057	trials	44	s044_F200623	grCe_grSu1Ne	3	270.0	2	218.711	219.011
224.43699999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu12Mi	9	45.0	2	224.737	225.037
225.03699999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6Ne_PS	18	135.0	2	225.337	225.637
226.24599999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu1Ne	3	90.0	2	226.546	226.845
226.84599999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu3Ne	5	315.0	2	227.146	227.445
233.01299999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6Ne_PS	18	270.0	2	233.313	233.613
233.613	0.9000000000000057	trials	44	s044_F200623	grCe_grSu3Ne	5	180.0	2	233.913	234.213
234.22199999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu12Mi	9	315.0	2	234.522	234.821
234.838	0.9000000000000057	trials	44	s044_F200623	grCe_grSu18Fa	11	180.0	2	235.138	235.438
241.464	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6Ne_PS	18	0.0	2	241.764	242.064
242.07299999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu12Mi	9	135.0	2	242.373	242.672
242.68099999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu3Ne	5	225.0	2	242.981	243.281
243.28099999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu3Ne	5	90.0	2	243.581	243.881
243.881	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6Ne	7	45.0	2	244.181	244.481
250.61499999999998	0.9000000000000057	trials	44	s044_F200623	grCe_grSu6CiNe	15	315.0	2	250.915	251.215
251.232	0.9000000000000057	trials	44	s044_F200623	grCe_grSu18Fa	11	135.0	2	251.532	251.832
251.832	0.9000000000000057	trials	44	s044_F200623	grCe_grSu12SmCiNe_PS	21	45.0	2	252.132	252.432
252.441	0.9000000000000057	trials	44	s044_F200623	grCe_grSu12Mi	9	90.0	2	252.741	253.04
262.209	0.9000000000000341	trials	44	s044_F200623	grCe_grSu6CiNe	15	225.0	2	262.509	262.808
262.80899999999997	0.9000000000000341	trials	44	s044_F200623	grSu6Ne	6		2	263.109	263.408
263.409	0.9000000000000341	trials	44	s044_F200623	grCe	1	90.0	2	263.709	264.008
264.009	0.9000000000000341	trials	44	s044_F200623	grCe_grSu6CiNe_PS	19	90.0	2	264.309	264.608
264.609	0.9000000000000341	trials	44	s044_F200623	grCe_grSu12SmCiNe	13	180.0	2	264.909	265.209
271.443	0.9000000000000341	trials	44	s044_F200623	coCe_grSu6Ne	17	270.0	2	271.743	272.043
272.043	0.9000000000000341	trials	44	s044_F200623	grCe_grSu6Ne	7	0.0	2	272.343	272.643
275.78499999999997	0.9000000000000341	trials	44	s044_F200623	grCe_grSu12SmCiNe_PS	21	315.0	2	276.085	276.385
276.385	0.9000000000000341	trials	44	s044_F200623	coCe	16	315.0	9	276.685	276.985
277.594	0.9000000000000341	trials	44	s044_F200623	grCe_grSu6Ne_PS	18	90.0	9	277.894	278.194
278.202	0.9000000000000341	trials	44	s044_F200623	grCe_grSu3Ne	5	270.0	9	278.502	278.802
287.787	0.9000000000000341	trials	44	s044_F200623	grCe_grSu6CiNe	15	270.0	9	288.087	288.387
288.395	0.9000000000000341	trials	44	s044_F200623	grCe_grSu12Mi	9	225.0	9	288.695	288.995
288.995	0.9000000000000341	trials	44	s044_F200623	grCe_grSu3Ne	5	0.0	9	289.295	289.595
